"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2010","2010",30.4,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2011","2011",28.9,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2012","2012",30.2,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2013","2013",31,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2014","2014",32.3,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2015","2015",35.6,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2000","2000",50.3,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2001","2001",49.2,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2002","2002",47.6,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2003","2003",49.4,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2004","2004",51.4,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2005","2005",54.5,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2006","2006",57.4,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2007","2007",58.6,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2008","2008",63.4,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2009","2009",60.3,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2010","2010",61,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2011","2011",63,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2012","2012",61.7,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2013","2013",60.7,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2014","2014",59.1,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2015","2015",55.1,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2000","2000",9.3,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2001","2001",8.6,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2002","2002",8.2,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2003","2003",8.3,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2004","2004",8.4,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2005","2005",8.1,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2006","2006",8.2,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2007","2007",8.1,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2008","2008",8.4,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2009","2009",9.1,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2010","2010",8.6,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2011","2011",8.1,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2012","2012",8.2,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2013","2013",8.3,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2014","2014",8.5,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2015","2015",9.2,,
"USA","United States","IND-ECO-EMPL","Share of employment in the transport sector","2000","2000",5.8,,
"USA","United States","IND-ECO-EMPL","Share of employment in the transport sector","2001","2001",5.8,,
"USA","United States","IND-ECO-EMPL","Share of employment in the transport sector","2002","2002",5.7,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2000","2000",3.6,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2001","2001",3.6,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2002","2002",3.4,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2003","2003",3.4,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2004","2004",3.5,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2005","2005",3.4,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2006","2006",3.5,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2007","2007",3.3,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2008","2008",3.4,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2009","2009",3.2,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2010","2010",3.3,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2011","2011",3.3,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2012","2012",3.3,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2013","2013",3.2,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2014","2014",3.2,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2008","2008",4.7,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2009","2009",4.4,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2010","2010",4.6,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2011","2011",4.9,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2012","2012",5.7,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",5.4,,
"TUR","Turkey","IND-ECO-VA","Share of value added by the transport sector","2009","2009",9.9,,
"TUR","Turkey","IND-ECO-VA","Share of value added by the transport sector","2010","2010",8.9,,
"TUR","Turkey","IND-ECO-VA","Share of value added by the transport sector","2011","2011",8.4,,
"TUR","Turkey","IND-ECO-VA","Share of value added by the transport sector","2012","2012",9.2,,
"TUR","Turkey","IND-ECO-VA","Share of value added by the transport sector","2013","2013",9,,
"TUR","Turkey","IND-ECO-VA","Share of value added by the transport sector","2014","2014",9,,
"TUR","Turkey","IND-ECO-VA","Share of value added by the transport sector","2015","2015",8.9,,
"CAN","Canada","IND-ECO-VA","Share of value added by the transport sector","2007","2007",4.3,,
"CAN","Canada","IND-ECO-VA","Share of value added by the transport sector","2008","2008",4.1,,
"CAN","Canada","IND-ECO-VA","Share of value added by the transport sector","2009","2009",4.1,,
"CAN","Canada","IND-ECO-VA","Share of value added by the transport sector","2010","2010",4.1,,
"CAN","Canada","IND-ECO-VA","Share of value added by the transport sector","2011","2011",4.1,,
"CAN","Canada","IND-ECO-VA","Share of value added by the transport sector","2012","2012",4.2,,
"LTU","Lithuania","IND-ECO-VA","Share of value added by the transport sector","2000","2000",8.4,,
"LTU","Lithuania","IND-ECO-VA","Share of value added by the transport sector","2001","2001",8.4,,
"LTU","Lithuania","IND-ECO-VA","Share of value added by the transport sector","2002","2002",9,,
"LTU","Lithuania","IND-ECO-VA","Share of value added by the transport sector","2003","2003",9.3,,
"LTU","Lithuania","IND-ECO-VA","Share of value added by the transport sector","2004","2004",9.2,,
"LTU","Lithuania","IND-ECO-VA","Share of value added by the transport sector","2005","2005",9.5,,
"LTU","Lithuania","IND-ECO-VA","Share of value added by the transport sector","2006","2006",9.8,,
